id;name_ru;name_en;regula_code;elpost_code;epgu_code
7871;Территориальный пункт УФМС России по Ивановской области в Приволжском районе;nan;370-007;127255;
7872;Территориальный пункт УФМС России по Ивановской области в Пучежском районе;nan;370-008;127256;
7873;Отделение УФМС России по Ивановской области в Шуйском районе;nan;370-009;127257;
7874;МЕЖРАЙОННОЕ ОТДЕЛЕНИЕ УФМС РОССИИ ПО ИВАНОВСКОЙ ОБЛАСТИ В Г. ШУЯ;nan;370-009;127258;
7875;Территориальный пункт УФМС России по Ивановской области в Родниковском муниципальном районе;nan;370-010;127259;
7876;Территориальный пункт УФМС России по Ивановской области в Родниковском районе;nan;370-010;127260;
7877;Отделение УФМС России по Ивановской области в Комсомольском районе;nan;370-011;127261;
7878;Отделение УФМС России по Ивановской области в Комсомольском муниципальном районе;nan;370-011;127262;
7879;Территориальный пункт УФМС России по Ивановской области в Савинском районе;nan;370-012;127263;
7880;Отделение УФМС России по Ивановской области в Тейковском районе;nan;370-013;127264;
7881;Территориальный пункт УФМС России по Ивановской области в Юрьевецком районе;nan;370-014;127265;
7882;Территориальный пункт УФМС России по Ивановской области в Южском районе;nan;370-015;127266;
7883;Отделение УФМС России по Ивановской области в Вичугском районе;nan;370-016;127267;
7884;Отделение УФМС России по Ивановской области в Фурмановском районе;nan;370-017;127268;
7885;Территориальный пункт УФМС России по Ивановской области в Заволжском районе;nan;370-018;127269;
7886;Территориальный пункт УФМС России по Ивановской области в Пестяковском районе;nan;370-019;127270;
7887;Территориальный пункт УФМС России по Ивановской области в Палехском районе;nan;370-020;127271;
7888;Территориальный пункт в п. Палех межрайонного отделения УФМС России по Ивановской области в г. Шуя;nan;370-020;127272;
7889;Территориальный пункт УФМС России по Ивановской области в Ильинском районе;nan;370-021;127273;
8678;ОТДЕЛ ВНУТРЕННИХ ДЕЛ НОВОСПАССКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ;nan;732-015;8692;
7890;Территориальный пункт УФМС России по Ивановской области в Лухском районе;nan;370-022;127274;
3239;ОТДЕЛ ВНУТРЕННИХ ДЕЛ РАДИЩЕВСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ;nan;732-017;8694;
8679;ОТДЕЛ ВНУТРЕННИХ ДЕЛ СЕНГИЛЕЕВСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ;nan;732-018;8695;
7891;Отдел УФМС России по Ивановской области в Кинешемском районе;nan;370-023;127275;
7892;Территориальный пункт УФМС России по Ивановской области в Верхнеландеховском районе;nan;370-024;127276;
7893;Территориальный пункт УФМС России по Ивановской области в Гаврилово-Посадском районе;nan;370-025;127277;
3242;ОТДЕЛ ВНУТРЕННИХ ДЕЛ ТЕРЕНЬГУЛЬСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ;nan;732-022;8699;
7894;Межрайонное отделение УФМС России по Ивановской области в г. Вичуга;nan;370-026;127278;
7896;Миграционный пункт УФМС России по Алтайскому краю в с. Смоленское;nan;220-047;128990;
7897;Миграционный пункт УФМС России по Алтайскому краю в Бийском районе;nan;220-008;128991;
7898;Миграционный пункт УФМС России по Алтайскому краю в с. Кытманово;nan;220-028;128992;
7899;Миграционный пункт УФМС России по Алтайскому краю в с. Баево;nan;220-003;128993;
7900;Миграционный пункт УФМС России по Алтайскому краю в с. Бурла;nan;220-007;128994;
7901;Миграционный пункт УФМС России по Алтайскому краю в с. Косиха;nan;220-024;128995;
7902;Миграционный пункт УФМС России по Алтайскому краю в с. Калманка;nan;220-020;128996;
7903;Миграционный пункт УФМС России по Алтайскому краю в Рубцовском районе;nan;220-078;128997;
7904;Миграционный пункт УФМС России по Алтайскому краю по Змеиногорскому району;nan;220-017;128998;
7905;Миграционный пункт УФМС России по Алтайскому краю в с. Краснощеково;nan;220-021;128999;
7906;Миграционный пункт УФМС России по Алтайскому краю в с. Чарышское;nan;220-064;129000;
7907;Миграционный пункт УФМС России по Алтайскому краю в с. Шелаболиха;nan;220-066;129001;
7909;Миграционный пункт № 2 ОУФМС России по Московской области по городскому округу Балашиха;nan;500-008;129003;
7910;Миграционный пункт № 1 ОУФМС России по Московской области по Воскресенскому муниципальному району;nan;500-014;129004;
7911;Миграционный пункт № 1 ОУФМС России по Московской области по Дмитровскому муниципальному району;nan;500-019;129005;
7912;Миграционный пункт № 1 ОУФМС России по Московской области по городскому округу Дубна;nan;500-027;129006;
7913;Миграционный пункт № 1 ОУФМС России по Московской области по городскому округу Железнодорожный;nan;500-034;129007;
7914;Миграционный пункт № 1 ОУФМС России по Московской области по Истринскому муниципальному району;nan;500-042;129008;
7915;Миграционный пункт №4 ОУФМС России по Московской области по Истринскому муниципальному району;nan;500-041;129009;
7916;Миграционный пункт № 1 ОУФМС России по Московской области по Клинскому муниципальному району;nan;500-047;129010;
7917;Отдел УФМС России по Московской области по городскому округу Королев;nan;500-054;129011;
7918;Миграционный пункт №2 ОУФМС России по Московской области по городскому округу Королев;nan;500-056;129012;
7919;Территориальный пункт №4 ОУФМС России по Московской области по городскому округу Королев;nan;500-057;129013;
7920;Миграционный пункт Отделение УФМС России по Московской области по Ленинскому муниципальному району №1;nan;500-063;129014;
7921;Миграционный пункт №1 Отделение УФМС России по Московской области по Луховицкому муниципальному району;nan;500-070;129015;
7922;Миграционный пункт №4 Межрайонный отдел УФМС России по Московской области в городском поселении Люберцы;nan;500-076;129016;
7923;Отдел УФМС России по Московской области по Можайскому муниципальному району;nan;500-081;129017;
7924;Территориальный пункт в городском поселении Уваровка ОУФМС России по Московской области по Можайскому муниципальному району;nan;500-082;129018;
7925;Миграционный пункт № 3 Межрайонный отдел УФМС России по Московской области в городском поселении Мытищи;nan;500-086;129019;
2551;ЮЖНОУРАЛЬСКИЙ ГОВД ЧЕЛЯБИНСКОЙ ОБЛ.;nan;742-040;8803;
7926;Миграционный пункт № 5 Межрайонный отдел УФМС России по Московской области в городском поселении Мытищи;nan;500-088;129020;
7927;Миграционный пункт в городском округе Долгопрудный Межрайонный отдел УФМС России по Московской области в городском поселении Мытищи;nan;500-089;129021;
7928;Миграционный пункт № 3 Отдел УФМС России по Московской области по Наро-Фоминскому муниципальному району;nan;500-093;129022;
7929;ОТДЕЛЕНИЕ УФМС РОССИИ ПО РЕСПУБЛИКЕ ИНГУШЕТИЯ В ГОР. КАРАБУЛАК;nan;060-003;128127;
7930;ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ ИНГУШЕТИЯ В ДЖЕЙРАХСКОМ Р-НЕ;nan;060-007;128128;
7931;ТАЙГА ГРОВД;nan;422-031;128225;
7932;УВД КОСТРОМСКОЙ ОБЛ.;nan;441-001;128226;
7933;УВД Г. КОСТРОМЫ;nan;442-002;128227;
7934;ОТДЕЛ МИЛИЦИИ № 1 УВД Г. КОСТРОМЫ;nan;442-001;128228;
7935;ОТДЕЛ МИЛИЦИИ № 2 УВД Г. КОСТРОМЫ;nan;442-002;128229;
7936;ОТДЕЛ МИЛИЦИИ № 3 УВД Г. КОСТРОМЫ;nan;442-003;128230;
7937;ОТДЕЛ МИЛИЦИИ № 4 УВД Г. КОСТРОМЫ;nan;442-004;128231;
7938;ОТДЕЛЕНИЕ УФМС РОССИИ ПО КО В Г.ТАЙГА;nan;420-041;128233;
7939;ОТДЕЛЕНИЕ УФМС РОССИИ ПО КО В КРАПИВИНСКОМ Р-НЕ;nan;420-051;128234;
7940;ОТДЕЛЕНИЕ УФМС РОССИИ ПО КО В ЮРГИНСКОМ Р-НЕ В Г. ЮРГА;nan;420-059;128235;
7941;ТП №3 ОТДЕЛА УФМС РОССИИ ПО КО В Г. БЕЛОВО;nan;420-012;128236;
7942;ОТДЕЛЕНИЕ №2 В РУДНИЧНОМ Р-НЕ ОУФМС РОССИИ ПО КЕМЕРОВСКОЙ ОБЛ. В Г.ПРОКОПЬЕВСКЕ;nan;420-039;128237;
7943;ТП В Г. СНЕЖНОГОРСКЕ МЕЖРАЙОННОГО ОТДЕЛА УФМС РОССИИ ПО МУРМАНСКОЙ ОБЛ. В Г. СЕВЕРОМОРСКЕ;nan;510-019;128238;
7944;КОНДИНСКИЙ ГОМ КОНДИНСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА ТЮМЕНСКОЙ ОБЛ.;nan;863-002;128240;
2570;ЖАРКОВСКИЙ ОВД ТВЕРСКОЙ ОБЛ.;nan;692-010;8859;
7946;ПВС УВД Г. НОВОЧЕРКАССКА РОСТОВСКОЙ ОБЛ.;nan;612-009;128242;
7947;ПАСПОРТНЫЙ СТОЛ №3 УВД СЕРГИЕВО-ПОСАДСКОГО РАЙОНА МОСКОВСКОЙ ОБЛ.;nan;503-158;128243;
2575;КЕСОВОГОРСКИЙ ОВД ТВЕРСКОЙ ОБЛ.;nan;692-016;8865;
2602;ОУФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В АГИНСКОМ Р-НЕ;nan;750-046;8944;
7948;ОВД ЗАТО ПОС. МИХАЙЛОВСКИЙ САРАТОВСКОЙ ОБЛ.;nan;642-050;128244;
7949;ТП В С. УСПЕНСКОЕ ОУФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ. В ОДИНЦОВСКОМ Р-НЕ;nan;500-108;128245;
